geoID,geoArea,belowPovTotal,unemploymentOver16Perc,householdMedianIncome,over25HSDiplomaPerc,popUnder18Total,popUnder18Perc,popOver65Total,popOver65Perc,popWithDisTotal,popWithDisPerc,langEngLessThanWellPerc,mobileHomeTotal,kitchenAccessPerc,noVehicleTotal,noVehiclePerc,popCorrectionalTotal,popJuvDetTotal,popNursingHomeTotal,popCollegeHousingTotal
1400000US55133200101,"Census Tract 2001.01, Waukesha County, Wisconsin",262,0.6,79494,24.8,1186,24.5,884,884,345,7.3,2,19,95.7,59,59,0,48,0,0
1400000US55133200102,"Census Tract 2001.02, Waukesha County, Wisconsin",133,2.6,62989,28.6,1038,20.6,958,958,395,7.9,1.1,218,100,0,0,0,0,0,0
1400000US55133200103,"Census Tract 2001.03, Waukesha County, Wisconsin",112,2.4,73264,28.3,794,25.1,473,473,258,8.2,1.3,0,100,8,8,0,0,0,0
1400000US55133200201,"Census Tract 2002.01, Waukesha County, Wisconsin",197,2.3,48984,36.3,611,15.9,1646,1646,851,22.6,0,146,96.7,318,318,0,0,0,0
1400000US55133200202,"Census Tract 2002.02, Waukesha County, Wisconsin",152,2.2,70750,23.8,792,18.2,767,767,275,6.3,3,7,100,7,7,0,0,72,0
1400000US55133200300,"Census Tract 2003, Waukesha County, Wisconsin",146,3.9,89833,29.2,1020,22.2,657,657,336,7.3,2.6,10,89.6,15,15,0,0,0,0
1400000US55133200400,"Census Tract 2004, Waukesha County, Wisconsin",55,2.6,103942,18.9,1390,21.7,1165,1165,590,9.2,4.1,121,100,28,28,0,0,59,1495
1400000US55133200500,"Census Tract 2005, Waukesha County, Wisconsin",149,3.3,117429,16.7,1576,27.8,775,775,446,7.9,3.4,0,100,67,67,0,0,0,1137
1400000US55133200600,"Census Tract 2006, Waukesha County, Wisconsin",157,3.8,42250,37.8,299,16.3,337,337,258,14.1,0.6,105,96.7,117,117,0,0,0,0
1400000US55133200700,"Census Tract 2007, Waukesha County, Wisconsin",161,2.9,96393,20.6,833,21.8,788,788,323,8.5,1,170,100,32,32,0,0,0,61
1400000US55133200801,"Census Tract 2008.01, Waukesha County, Wisconsin",43,3.5,112917,11.1,1251,26.4,834,834,330,7,1.3,39,100,16,16,0,0,0,0
1400000US55133200803,"Census Tract 2008.03, Waukesha County, Wisconsin",126,3.5,107500,14,997,22.7,1033,1033,370,8.4,1.8,0,100,22,22,0,0,53,0
1400000US55133200804,"Census Tract 2008.04, Waukesha County, Wisconsin",171,3.3,86875,14.4,698,19.3,890,890,329,9.1,5.1,0,100,91,91,0,0,0,0
1400000US55133200901,"Census Tract 2009.01, Waukesha County, Wisconsin",126,2.1,90625,17.2,885,22.6,872,872,331,8.6,1.5,136,100,18,18,0,0,0,0
1400000US55133200902,"Census Tract 2009.02, Waukesha County, Wisconsin",93,2.8,126568,10.7,1027,26.2,804,804,363,9.3,3.8,67,100,12,12,0,0,0,0
1400000US55133201000,"Census Tract 2010, Waukesha County, Wisconsin",217,1.7,111797,12.4,1446,23.3,1553,1553,582,9.4,2.8,0,100,82,82,0,0,0,0
1400000US55133201101,"Census Tract 2011.01, Waukesha County, Wisconsin",171,2.9,108500,9.6,1155,22.7,942,942,418,8.2,2.2,0,100,54,54,0,0,0,0
1400000US55133201102,"Census Tract 2011.02, Waukesha County, Wisconsin",224,3.6,90532,20.6,838,26.9,631,631,341,10.9,2.7,0,100,0,0,0,0,0,0
1400000US55133201201,"Census Tract 2012.01, Waukesha County, Wisconsin",127,1.6,95000,18.4,311,16.4,404,404,238,13.2,1.9,6,100,4,4,0,0,0,0
1400000US55133201202,"Census Tract 2012.02, Waukesha County, Wisconsin",295,2.1,117823,13.9,1365,22.2,1428,1428,699,11.5,5.5,0,96.8,176,176,0,0,0,0
1400000US55133201203,"Census Tract 2012.03, Waukesha County, Wisconsin",34,3,88884,20.9,563,17.4,831,831,302,9.8,5.4,0,95.2,51,51,0,0,0,0
1400000US55133201300,"Census Tract 2013, Waukesha County, Wisconsin",171,2.9,74542,22.4,977,18.7,909,909,470,9,0.6,73,100,15,15,0,4,261,0
1400000US55133201402,"Census Tract 2014.02, Waukesha County, Wisconsin",441,2.1,65690,28.1,795,16.9,1177,1177,433,9.4,3.3,0,94.3,105,105,25,0,0,0
1400000US55133201403,"Census Tract 2014.03, Waukesha County, Wisconsin",174,1.6,66655,20.8,733,18.2,755,755,356,8.8,1.1,0,100,67,67,0,0,0,0
1400000US55133201404,"Census Tract 2014.04, Waukesha County, Wisconsin",146,2.7,77895,22.8,593,16.6,791,791,339,9.5,1,43,100,35,35,0,0,0,0
1400000US55133201503,"Census Tract 2015.03, Waukesha County, Wisconsin",163,2.1,84318,20.7,1199,18.8,1430,1430,748,11.7,3.5,30,100,114,114,0,0,0,0
1400000US55133201504,"Census Tract 2015.04, Waukesha County, Wisconsin",192,3.9,99744,25.2,1502,22.6,1064,1064,425,6.4,3.1,26,100,15,15,0,0,0,0
1400000US55133201505,"Census Tract 2015.05, Waukesha County, Wisconsin",26,3.3,105568,20.6,579,19.9,510,510,187,6.4,0.2,202,100,0,0,0,0,0,0
1400000US55133201506,"Census Tract 2015.06, Waukesha County, Wisconsin",185,1.6,78792,21.4,925,19.1,1174,1174,573,11.9,2,23,100,87,87,0,0,45,0
1400000US55133201600,"Census Tract 2016, Waukesha County, Wisconsin",202,3.1,97959,31.5,1163,22.4,1008,1008,395,7.6,1.8,12,100,20,20,0,0,66,205
1400000US55133201701,"Census Tract 2017.01, Waukesha County, Wisconsin",65,3.1,85023,29.2,917,20.4,806,806,262,5.9,0.6,2,100,0,0,0,0,0,0
1400000US55133201703,"Census Tract 2017.03, Waukesha County, Wisconsin",200,4.6,77328,29.2,1201,21.1,1076,1076,515,9.1,0,47,87.1,158,158,0,0,0,0
1400000US55133201704,"Census Tract 2017.04, Waukesha County, Wisconsin",158,2.7,107411,27.6,1533,27.2,606,606,353,6.3,0.2,0,95.3,12,12,0,0,0,0
1400000US55133201800,"Census Tract 2018, Waukesha County, Wisconsin",77,4.9,76250,36.5,350,21.6,309,309,158,9.8,0.3,0,100,12,12,0,0,0,0
1400000US55133201900,"Census Tract 2019, Waukesha County, Wisconsin",58,2.2,104042,33.3,1363,24.1,1025,1025,667,11.9,1.3,0,74.7,138,138,0,0,0,0
1400000US55133202001,"Census Tract 2020.01, Waukesha County, Wisconsin",156,1.7,101538,26.5,1083,20.4,955,955,421,7.9,0.6,0,100,17,17,0,0,0,0
1400000US55133202002,"Census Tract 2020.02, Waukesha County, Wisconsin",76,2.1,96071,26.6,741,18.9,718,718,362,9.4,0.7,0,100,8,8,0,0,0,0
1400000US55133202101,"Census Tract 2021.01, Waukesha County, Wisconsin",109,1.6,103831,19.3,1150,26.6,655,655,313,7.2,1.8,48,100,39,39,0,0,117,0
1400000US55133202102,"Census Tract 2021.02, Waukesha County, Wisconsin",137,2.2,97188,22.5,1144,22.4,510,510,362,7.1,1.6,23,100,26,26,0,0,56,0
1400000US55133202103,"Census Tract 2021.03, Waukesha County, Wisconsin",126,3.3,107855,20.6,837,22.4,571,571,273,7.3,0.5,245,100,35,35,3,0,0,0
1400000US55133202201,"Census Tract 2022.01, Waukesha County, Wisconsin",121,4.1,99550,13.4,1126,26.7,674,674,367,8.7,0.6,0,100,10,10,0,0,74,0
1400000US55133202202,"Census Tract 2022.02, Waukesha County, Wisconsin",1386,2.6,41389,27.9,1340,23.4,785,785,1104,19.2,5.2,0,98.2,408,408,0,0,0,0
1400000US55133202301,"Census Tract 2023.01, Waukesha County, Wisconsin",362,5.4,65150,22.8,1014,23.5,765,765,520,12.1,1.3,26,100,48,48,0,0,79,0
1400000US55133202302,"Census Tract 2023.02, Waukesha County, Wisconsin",1030,3.6,59044,23.3,1677,28.1,541,541,841,14.1,4.8,0,100,255,255,0,10,0,0
1400000US55133202400,"Census Tract 2024, Waukesha County, Wisconsin",400,3.7,71842,21.6,1051,21.2,659,659,514,10.4,4.4,5,100,46,46,0,7,0,0
1400000US55133202500,"Census Tract 2025, Waukesha County, Wisconsin",398,2.6,58519,28.7,705,17.3,654,654,676,16.6,4.8,0,100,42,42,0,0,0,0
1400000US55133202600,"Census Tract 2026, Waukesha County, Wisconsin",436,2.8,35969,34.5,379,11,307,307,446,12.9,5.6,0,100,290,290,0,0,0,0
1400000US55133202700,"Census Tract 2027, Waukesha County, Wisconsin",276,5.2,38637,23.5,146,8.5,377,377,499,29.1,4,0,95.7,226,226,315,2,0,0
1400000US55133202800,"Census Tract 2028, Waukesha County, Wisconsin",639,3,52107,32,915,20.3,519,519,555,12.6,11,0,100,118,118,0,0,0,0
1400000US55133202901,"Census Tract 2029.01, Waukesha County, Wisconsin",372,2.9,69350,21.5,977,20.6,673,673,502,10.6,6.6,8,100,59,59,0,0,0,302
1400000US55133202902,"Census Tract 2029.02, Waukesha County, Wisconsin",200,1.6,52500,28.1,501,13.9,1171,1171,705,19.7,2.5,0,100,202,202,22,0,0,100
1400000US55133203000,"Census Tract 2030, Waukesha County, Wisconsin",291,1.4,42500,38,342,13.5,353,353,464,23.6,4,0,100,193,193,0,0,0,0
1400000US55133203101,"Census Tract 2031.01, Waukesha County, Wisconsin",488,0.6,82353,18.6,1547,22.7,927,927,506,7.4,1.4,0,100,174,174,0,0,0,0
1400000US55133203102,"Census Tract 2031.02, Waukesha County, Wisconsin",360,3.9,70654,26.4,1195,16.9,1479,1479,999,14.3,3,14,95,192,192,0,0,47,0
1400000US55133203103,"Census Tract 2031.03, Waukesha County, Wisconsin",561,5.2,59674,34.7,1039,20.9,556,556,536,10.8,2.1,0,100,67,67,118,0,0,0
1400000US55133203200,"Census Tract 2032, Waukesha County, Wisconsin",139,3.7,110952,19.5,762,17.3,1003,1003,301,6.9,0.6,39,100,18,18,0,0,56,11
1400000US55133203303,"Census Tract 2033.03, Waukesha County, Wisconsin",139,2.7,64857,25,732,19.5,878,878,484,13,0,0,100,83,83,0,0,0,0
1400000US55133203304,"Census Tract 2033.04, Waukesha County, Wisconsin",136,2.4,102404,19,1229,24.7,736,736,460,9.3,0.5,0,97.8,83,83,0,0,0,0
1400000US55133203305,"Census Tract 2033.05, Waukesha County, Wisconsin",66,1.7,83839,21.8,961,23.4,744,744,360,8.8,0.6,5,100,51,51,0,0,0,0
1400000US55133203306,"Census Tract 2033.06, Waukesha County, Wisconsin",210,2.7,71250,23.6,1099,16.8,1311,1311,654,10.2,3.2,0,100,45,45,0,5,0,0
1400000US55133203402,"Census Tract 2034.02, Waukesha County, Wisconsin",125,1.9,83620,28.2,857,23,594,594,317,8.5,1.2,44,100,28,28,0,0,74,0
1400000US55133203403,"Census Tract 2034.03, Waukesha County, Wisconsin",159,0.4,94205,22.5,1342,24.5,890,890,599,10.9,1.1,180,100,39,39,0,0,116,0
1400000US55133203404,"Census Tract 2034.04, Waukesha County, Wisconsin",395,3.7,64409,28.8,595,18.5,409,409,424,13.2,0.5,4,100,63,63,0,0,0,0
1400000US55133203405,"Census Tract 2034.05, Waukesha County, Wisconsin",90,1.8,143958,17.9,1406,31.8,307,307,221,5,1.3,0,100,16,16,0,0,0,0
1400000US55133203406,"Census Tract 2034.06, Waukesha County, Wisconsin",81,1.4,120021,25.2,1717,24,928,928,568,7.9,0.9,83,72.7,6,6,0,0,0,0
1400000US55133203500,"Census Tract 2035, Waukesha County, Wisconsin",90,4.4,113304,18.3,1636,24.5,1123,1123,421,6.3,1,0,100,29,29,0,0,0,0
1400000US55133203601,"Census Tract 2036.01, Waukesha County, Wisconsin",278,1,66625,20.4,858,20.8,745,745,444,10.8,0.5,144,100,93,93,0,0,0,0
1400000US55133203602,"Census Tract 2036.02, Waukesha County, Wisconsin",134,0.9,94071,22.8,1395,24.9,770,770,617,11,1.1,0,97.1,54,54,0,0,0,0
1400000US55133203702,"Census Tract 2037.02, Waukesha County, Wisconsin",220,6.4,106154,13.6,1110,22.6,1065,1065,318,6.7,1.2,387,100,18,18,0,0,25,0
1400000US55133203703,"Census Tract 2037.03, Waukesha County, Wisconsin",123,5.2,133819,11,922,27.2,515,515,178,5.3,1.3,0,100,9,9,0,0,9,0
1400000US55133203704,"Census Tract 2037.04, Waukesha County, Wisconsin",210,6.5,99191,17.4,1073,20.5,929,929,444,8.5,1.7,219,100,35,35,0,0,0,0
1400000US55133203802,"Census Tract 2038.02, Waukesha County, Wisconsin",67,2.2,102957,20.9,1468,23.5,853,853,620,9.9,2,96,100,0,0,0,0,0,0
1400000US55133203803,"Census Tract 2038.03, Waukesha County, Wisconsin",135,2,101528,30.3,930,23.3,601,601,297,7.4,0.7,0,100,20,20,98,6,0,0
1400000US55133203804,"Census Tract 2038.04, Waukesha County, Wisconsin",243,4.8,93580,20.7,1748,23.5,1175,1175,488,6.6,0.5,7,100,71,71,0,0,0,0
1400000US55133203901,"Census Tract 2039.01, Waukesha County, Wisconsin",167,2.9,88444,38.6,1108,22.6,733,733,490,10,1.7,0,100,76,76,0,0,0,0
1400000US55133203902,"Census Tract 2039.02, Waukesha County, Wisconsin",434,4.2,65161,30.5,1078,25,627,627,347,8.2,0.3,0,94.4,84,84,0,0,0,0
1400000US55133204002,"Census Tract 2040.02, Waukesha County, Wisconsin",364,3.6,97727,30.3,1385,24.6,732,732,445,7.9,1,17,96.2,65,65,0,162,0,0
1400000US55133204003,"Census Tract 2040.03, Waukesha County, Wisconsin",157,0.9,78073,32.4,879,22,811,811,509,13,1.5,0,98.8,143,143,0,0,0,0
1400000US55133204004,"Census Tract 2040.04, Waukesha County, Wisconsin",203,5.8,97193,26.3,798,18.6,949,949,403,9.5,0.2,16,100,10,10,0,0,0,0
1400000US55133204100,"Census Tract 2041, Waukesha County, Wisconsin",114,4.5,119688,19,1281,24.5,860,860,465,9,1.1,149,100,10,10,0,0,60,0
1400000US55133204200,"Census Tract 2042, Waukesha County, Wisconsin",418,3.5,73681,24.3,1827,25.9,1063,1063,516,7.4,0,227,94.5,169,169,71,0,0,0
1400000US55133204301,"Census Tract 2043.01, Waukesha County, Wisconsin",268,4.8,92159,16.8,1423,25,964,964,368,6.5,0.4,0,100,31,31,0,0,0,0
1400000US55133204302,"Census Tract 2043.02, Waukesha County, Wisconsin",244,1.8,65407,25.1,1003,24.8,606,606,317,7.8,0.6,61,93.5,86,86,0,0,0,0
1400000US55133204400,"Census Tract 2044, Waukesha County, Wisconsin",145,2.3,105500,18.6,403,18.9,486,486,226,10.6,2.4,35,100,40,40,0,0,142,0
1400000US55133204501,"Census Tract 2045.01, Waukesha County, Wisconsin",71,2.8,114676,25.3,562,22,414,414,208,8.2,0.5,15,100,20,20,0,0,0,0
1400000US55133204502,"Census Tract 2045.02, Waukesha County, Wisconsin",232,1.1,97210,18.8,1174,19.3,1009,1009,395,6.5,0.1,0,100,5,5,0,0,0,0
1400000US55135100100,"Census Tract 1001, Waupaca County, Wisconsin",612,2.2,54811,50.4,884,22.7,774,774,532,14.1,0.5,6,99.1,57,57,0,0,0,0
1400000US55135100200,"Census Tract 1002, Waupaca County, Wisconsin",390,3.2,61875,45.2,604,22.6,522,522,302,11.3,2.7,0,100,70,70,0,0,112,1471
1400000US55135100300,"Census Tract 1003, Waupaca County, Wisconsin",340,3.6,54781,40.2,697,18.8,849,849,524,14.3,0.3,0,99.5,79,79,0,0,0,0
1400000US55135100400,"Census Tract 1004, Waupaca County, Wisconsin",421,3.7,57268,48.9,1009,22.3,806,806,625,13.9,0.3,0,97.5,39,39,8,0,0,0
1400000US55135100500,"Census Tract 1005, Waupaca County, Wisconsin",254,2,65473,40.2,369,11.8,1465,1465,371,15.6,3.2,0,100,95,95,0,0,0,0
1400000US55135100600,"Census Tract 1006, Waupaca County, Wisconsin",595,4.1,64103,35.2,1020,20.1,951,951,597,11.8,1.9,0,99.3,37,37,0,0,19,0
1400000US55135100700,"Census Tract 1007, Waupaca County, Wisconsin",271,3.4,58042,45.6,725,22.2,591,591,468,14.8,2.8,0,100,60,60,0,0,0,0
1400000US55135100800,"Census Tract 1008, Waupaca County, Wisconsin",297,2.1,71349,36.5,809,17.9,717,717,440,9.8,0.5,113,97.5,57,57,0,0,0,0
1400000US55135100900,"Census Tract 1009, Waupaca County, Wisconsin",733,3.9,51375,45.5,1445,24,1037,1037,1076,18.1,1.2,0,93.6,290,290,0,0,0,0
1400000US55135101000,"Census Tract 1010, Waupaca County, Wisconsin",334,3,55254,44.9,1229,20.2,1071,1071,852,14.7,0.3,0,91,210,210,0,0,72,0
1400000US55135101100,"Census Tract 1011, Waupaca County, Wisconsin",803,1.5,42733,36.9,1159,24.3,850,850,913,19.1,1,0,100,119,119,0,0,0,0
1400000US55135101200,"Census Tract 1012, Waupaca County, Wisconsin",253,3.5,63654,47,718,19,678,678,403,10.8,1,0,100,20,20,0,0,79,0
1400000US55137960100,"Census Tract 9601, Waushara County, Wisconsin",231,2.5,58631,46,499,17.5,664,664,385,13.5,2.1,0,98.7,50,50,0,0,0,0
1400000US55137960200,"Census Tract 9602, Waushara County, Wisconsin",248,5.3,54232,41.8,543,14,1140,1140,663,17.2,0.8,114,100,24,24,0,15,215,0
1400000US55137960300,"Census Tract 9603, Waushara County, Wisconsin",375,5.1,51019,44.3,731,22.1,736,736,517,15.8,2.6,155,93.3,83,83,0,0,0,0
1400000US55137960400,"Census Tract 9604, Waushara County, Wisconsin",475,3.8,47378,41,787,23.8,754,754,454,13.7,5.5,84,100,110,110,0,3,0,0
1400000US55137960600,"Census Tract 9606, Waushara County, Wisconsin",147,1.4,58438,36.5,303,14.4,714,714,342,16.3,0,34,100,29,29,0,0,0,0
1400000US55137960700,"Census Tract 9607, Waushara County, Wisconsin",388,4.9,49517,44.1,626,14.5,673,673,481,14.6,0.9,86,100,119,119,0,0,37,0
1400000US55137960800,"Census Tract 9608, Waushara County, Wisconsin",716,3.6,42723,38,998,22.9,943,943,701,16.5,4.3,36,100,101,101,0,0,0,0
1400000US55139000100,"Census Tract 1, Winnebago County, Wisconsin",437,11.5,57540,28.9,534,21.1,263,263,295,11.7,0.8,206,100,69,69,0,0,192,0
1400000US55139000200,"Census Tract 2, Winnebago County, Wisconsin",537,5.3,42475,29.5,496,19.2,427,427,500,19.4,0.8,81,97.2,292,292,0,0,0,0
1400000US55139000300,"Census Tract 3, Winnebago County, Wisconsin",618,5.2,64069,28.8,1043,24.7,750,750,509,12.2,2.9,199,100,104,104,0,0,0,0
1400000US55139000400,"Census Tract 4, Winnebago County, Wisconsin",624,6.3,42702,37.6,622,21.4,354,354,402,13.8,0.7,362,94.5,165,165,0,0,0,0
1400000US55139000500,"Census Tract 5, Winnebago County, Wisconsin",2253,5.8,37310,28.9,949,14.3,453,453,965,14.5,3.7,152,100,296,296,0,0,0,0
1400000US55139000700,"Census Tract 7, Winnebago County, Wisconsin",1418,3.4,20524,20.3,115,2.4,68,68,176,3.7,0.1,331,100,70,70,0,0,0,0
1400000US55139000800,"Census Tract 8, Winnebago County, Wisconsin",614,1.4,53656,27.3,662,21.3,385,385,343,11,5.5,221,98,88,88,76,0,0,0
1400000US55139000900,"Census Tract 9, Winnebago County, Wisconsin",464,2.4,55577,29.4,758,21.6,485,485,383,10.9,2.7,110,100,115,115,0,0,0,0
1400000US55139001000,"Census Tract 10, Winnebago County, Wisconsin",388,2,47212,35.3,417,15.2,410,410,397,15.2,3.2,162,100,30,30,0,0,0,0
1400000US55139001100,"Census Tract 11, Winnebago County, Wisconsin",590,2.7,34818,35.6,911,21.1,1016,1016,585,13.9,4.8,199,99.1,205,205,0,3,0,0
1400000US55139001200,"Census Tract 12, Winnebago County, Wisconsin",244,4.6,48782,38.3,470,22.5,221,221,345,16.5,1.6,264,98.4,110,110,0,12,4,0
1400000US55139001300,"Census Tract 13, Winnebago County, Wisconsin",562,3.5,37688,43.4,628,25.5,392,392,483,19.6,0,144,100,120,120,0,0,0,0
1400000US55139001400,"Census Tract 14, Winnebago County, Wisconsin",388,3.9,47202,42.4,792,20.3,832,832,467,12,0,207,100,67,67,0,0,0,121
1400000US55139001500,"Census Tract 15, Winnebago County, Wisconsin",480,2.7,50104,38.3,692,22.5,334,334,496,16.1,1.3,107,100,81,81,71,0,59,0
1400000US55139001600,"Census Tract 16, Winnebago County, Wisconsin",387,3.3,53320,39.2,627,12.9,699,699,388,12.8,2.4,116,100,26,26,0,0,0,0
1400000US55139001700,"Census Tract 17, Winnebago County, Wisconsin",156,2.4,67955,37.4,655,12.1,582,582,420,13.7,0.8,158,100,81,81,0,0,0,0
1400000US55139001801,"Census Tract 18.01, Winnebago County, Wisconsin",224,2.3,74464,27.9,1337,25.9,817,817,307,5.9,0.7,137,100,12,12,0,0,0,0
1400000US55139001803,"Census Tract 18.03, Winnebago County, Wisconsin",352,1.7,57646,22.7,929,15.2,1352,1352,873,14.3,1.5,241,100,110,110,0,0,0,0
1400000US55139001804,"Census Tract 18.04, Winnebago County, Wisconsin",203,1.5,89167,22.3,1084,23.3,751,751,416,9,1.1,4,92.5,46,46,0,0,0,0
1400000US55139001900,"Census Tract 19, Winnebago County, Wisconsin",207,2.6,67300,34.2,838,17,1100,1100,701,14.3,2.8,26,100,60,60,0,0,0,34
1400000US55139002000,"Census Tract 20, Winnebago County, Wisconsin",590,1.9,66466,38.5,1813,25.4,1250,1250,764,10.8,0.1,0,97.8,57,57,0,0,169,0
1400000US55139002100,"Census Tract 21, Winnebago County, Wisconsin",206,2.6,65100,40.5,746,19.3,741,741,482,12.5,4.4,5,100,28,28,0,0,0,0
1400000US55139002201,"Census Tract 22.01, Winnebago County, Wisconsin",177,4,70026,33.4,1100,22.6,1013,1013,617,12.7,0.4,0,100,68,68,1920,0,0,0
1400000US55139002202,"Census Tract 22.02, Winnebago County, Wisconsin",173,1.9,78163,39.1,505,17.7,642,642,347,12.1,0.2,0,100,30,30,0,0,0,0
1400000US55139002300,"Census Tract 23, Winnebago County, Wisconsin",107,3.1,85742,27,1214,21.7,874,874,294,5.2,0.5,0,100,4,4,0,0,0,0
1400000US55139002400,"Census Tract 24, Winnebago County, Wisconsin",624,1.8,79340,26.1,2302,22.1,1416,1416,766,7.4,0.6,0,94.3,188,188,99,0,107,0
1400000US55139002500,"Census Tract 25, Winnebago County, Wisconsin",667,2.9,36325,41.5,964,19.1,912,912,801,16.1,6.3,0,100,337,337,81,0,0,0
1400000US55139002601,"Census Tract 26.01, Winnebago County, Wisconsin",316,4.2,47417,35.6,714,18.9,884,884,624,16.6,7.2,0,100,97,97,0,0,0,0
1400000US55139002602,"Census Tract 26.02, Winnebago County, Wisconsin",657,3.3,54009,37.6,951,19.6,739,739,589,12.4,4.7,263,100,71,71,0,0,88,0
1400000US55139002700,"Census Tract 27, Winnebago County, Wisconsin",115,3.2,54286,43.9,696,27.8,271,271,245,9.8,2.8,21,100,7,7,0,0,0,0
1400000US55139002800,"Census Tract 28, Winnebago County, Wisconsin",454,2.7,56136,40.2,1179,26,808,808,667,14.7,5.4,0,100,167,167,0,0,35,0
1400000US55139002900,"Census Tract 29, Winnebago County, Wisconsin",466,13,41660,42.3,672,27.3,256,256,546,22.2,1.9,27,99.3,99,99,0,0,0,0
1400000US55139003000,"Census Tract 30, Winnebago County, Wisconsin",137,3.9,51641,31.7,372,24.5,175,175,170,11.2,3,123,100,20,20,0,0,0,0
1400000US55139003100,"Census Tract 31, Winnebago County, Wisconsin",160,0.7,57750,27.1,459,22.6,350,350,313,15.4,0.9,8,100,107,107,0,5,29,0
1400000US55139003200,"Census Tract 32, Winnebago County, Wisconsin",241,3.7,66875,24.5,822,32.3,280,280,220,8.6,1.3,0,100,19,19,0,0,0,0
1400000US55139003300,"Census Tract 33, Winnebago County, Wisconsin",302,4.2,44911,37,471,19.1,320,320,146,5.9,4,0,98.4,63,63,0,0,0,0
1400000US55139003400,"Census Tract 34, Winnebago County, Wisconsin",702,5.9,48512,43.1,973,22.5,520,520,608,14.1,1.6,0,100,78,78,89,0,0,0
1400000US55139003500,"Census Tract 35, Winnebago County, Wisconsin",540,2,38750,47.2,495,17.8,508,508,445,16.6,1.1,0,99.2,152,152,0,0,1,0
1400000US55139003600,"Census Tract 36, Winnebago County, Wisconsin",222,1.3,91615,19.2,1098,27.2,596,596,344,8.5,0.8,8,86.3,61,61,0,0,0,0
1400000US55139003701,"Census Tract 37.01, Winnebago County, Wisconsin",488,2,58333,40.3,926,25.5,514,514,308,8.5,2.4,0,100,8,8,0,6,0,90
1400000US55139003702,"Census Tract 37.02, Winnebago County, Wisconsin",694,3,73002,30.1,2118,24.5,1414,1414,810,9.4,2.7,0,95.8,73,73,0,0,0,0
1400000US55141010100,"Census Tract 101, Wood County, Wisconsin",557,3,59485,46.1,1169,25,713,713,492,10.7,2.3,153,100,71,71,0,0,9,0
1400000US55141010200,"Census Tract 102, Wood County, Wisconsin",557,1.9,58941,33.3,1130,21.3,976,976,637,12,0.9,83,100,91,91,112,0,0,0
1400000US55141010300,"Census Tract 103, Wood County, Wisconsin",368,4.5,44107,41.6,539,19,406,406,308,10.9,0.5,571,100,84,84,0,0,92,0
1400000US55141010400,"Census Tract 104, Wood County, Wisconsin",326,3.7,46875,37.2,669,19.7,740,740,469,13.8,0.7,151,90.4,32,32,0,0,0,0
1400000US55141010500,"Census Tract 105, Wood County, Wisconsin",259,0.7,53293,27.5,610,20.1,706,706,407,13.9,0.2,171,100,105,105,0,0,0,0
1400000US55141010600,"Census Tract 106, Wood County, Wisconsin",381,1.2,48860,29.8,808,19.3,898,898,577,13.9,0,560,98.6,326,326,123,0,0,0
1400000US55141010700,"Census Tract 107, Wood County, Wisconsin",318,2.9,79549,33.4,1237,24.2,797,797,472,9.3,0.4,222,98.5,23,23,0,0,19,0
1400000US55141010800,"Census Tract 108, Wood County, Wisconsin",240,2.8,53958,43.4,570,20.5,599,599,403,14.6,0.3,468,100,32,32,0,59,0,0
1400000US55141010900,"Census Tract 109, Wood County, Wisconsin",203,3.6,61250,40.4,992,24,724,724,429,10.4,2.8,336,98.7,67,67,0,6,0,0
